8,9,9,9,9,9,9,8.87, ,9,9,9,8,8,9,8,8.64, ,8,9,8,10,8,9,10,8.77, ,
8,8,7,9,8,8,9,8.17, ,10,10,9,7,8,9,8,8.82, ,9,10,9,9,9,9,9,9.14, ,
7,7,8,6,6,5,9,6.57, ,6,9,6,7,7,5,8,6.55, ,7,9,6,6,7,9,6,7.0, ,
9,8,6,5,7,6,9,7.0, ,8,9,6,7,9,6,9,7.55, ,8,10,7,8,6,9,5,7.41, ,
8,5,6,7,5,6,7,6.17, ,5,9,6,7,8,6,8,6.73, ,6,5,6,6,9,6,6.11, ,
7,8,8,8,8,9,9,8.13, ,8,9,7,9,7,8,9,7.91, ,8,9,6,8,8,8,9,7.91, ,
8,10,9,8,10,8,8,8.78, ,8,9,9,8,8,9,9,8.55, ,8,10,7,7,7,8,8,7.77, ,
7,7,8,8,5,8,9,7.26, ,10,9,6,7,9,8,9,8.27, ,8,8,7,8,5,8,7,7.14, ,
6,7,6,8,6,7,8,6.87, ,8,9,9,8,7,8,9,8.18, ,8,8,6,8,8,8,8,7.64, ,
7,5,6,5,5,7,6,5.78, ,5,9,5,7,7,5,9,6.27, ,5,8,5,6,5,7,5,5.73, ,
10,10,10,9,8,7,8,8.78, ,8,9,7,8,9,7,9,8.0, ,7,9,6,8,7,8,7,7.32, ,
7,8,8,8,6,6,8,7.17, ,6,8,7,9,8,8,9,7.64, ,7,9,6,7,6,8,6,6.86, ,
7,5,8,5,5,5,8,5.78, ,8,8,6,6,7,5,8,6.73, ,5,7,5,8,6,8,6,6.27, ,
7,8,6,10,8,5,8,7.52, ,8,8,7,8,7,8,9,7.73, ,9,7,6,8,7,8,9,7.59, ,
8,7,9,6,5,6,8,6.7, ,7,9,6,8,7,7,9,7.27, ,6,8,7,8,6,8,6,6.91, ,
7,5,7,7,5,6,8,6.22, ,6,9,7,7,8,8,8,7.45, ,6,6,5,6,6,7,7,6.05, ,
6,5,5,6,7,8,7,6.35, ,5,6,5,6,6,5,8,5.64, ,7,7,8,9,6,8,7,7.36, ,
8,8,8,8,8,8,7,7.91, ,7,9,7,7,7,8,8,7.45, ,8,8,8,8,7,9,6,7.64, ,
7,7,8,8,7,7,8,7.35, ,8,9,7,8,7,9,9,8.0, ,10,9,10,9,9,9,8,9.18, ,
6,9,8,9,9,9,9,8.52, ,7,9,9,8,7,9,9,8.18, ,7,9,6,7,8,9,10,7.86, ,
6,5,7,7,6,6,9,6.35, ,6,8,5,8,7,5,9,6.45, ,5,8,5,7,6,9,5,6.23, ,
8,7,8,8,7,8,8,7.65, ,8,8,6,9,7,9,8,7.73, ,8,10,6,8,7,9,8,7.82, ,
8,9,8,8,8,7,9,8.09, ,9,9,8,8,7,8,9,8.18, ,8,10,8,10,9,9,8,8.82, ,
8,8,8,9,8,9,9,8.43, ,9,10,6,8,9,8,9,8.27, ,9,10,8,8,9,9,7,8.55, ,
7,7,7,7,5,5,9,6.48, ,8,8,6,7,8,7,9,7.45, ,6,9,7,8,6,9,7,7.27, ,
9,5,6,7,6,8,8,6.91, ,7,9,7,7,6,7,9,7.18, ,8,9,8,8,7,9,8,8.05, ,
8,7,8,6,6,8,9,7.22, ,7,8,6,8,8,6,9,7.18, ,7,9,7,8,6,9,5,7.14, ,
9,8,10,9,9,9,10,9.0, ,8,9,7,8,7,8,8,7.73, ,8,9,8,8,9,9,8,8.41, ,
7,6,8,7,5,5,9,6.39, ,7,8,6,8,7,6,8,6.91, ,7,7,7,7,7,8,6,6.95, ,
5,5,5,6,5,5,7,5.35, ,5,8,5,6,7,5,8,6.0, ,7,5,6,6,8,6.19, ,
7,5,5,6,5,6,7,5.78, ,7,9,5,7,6,6,10,6.73, ,6,7,5,6,7,8,7,6.45, ,
6,7,8,6,7,6,7,6.61, ,6,8,8,7,6,8,8,7.18, ,7,8,7,8,8,9,7,7.64, ,
8,5,6,5,8,6,7,6.35, ,6,8,5,7,5,5,9,6.0, ,5,7,5,7,7,8,5,6.18, ,
8,8,9,9,8,7,9,8.17, ,10,9,8,8,9,8,9,8.73, ,8,9,9,9,8,9,6,8.27, ,
7,9,10,6,7,5,8,7.17, ,6,8,7,7,8,5,9,6.91, ,8,7,7,10,7,8,7,7.64, ,
10,8,7,6,6,5,9,7.04, ,7,8,6,7,7,5,9,6.73, ,8,9,7,8,5,9,7,7.36, ,
7,7,7,6,6,6,9,6.65, ,8,9,7,8,7,7,9,7.64, ,9,9,8,9,6,9,7,8.0, ,
9,5,6,6,6,5,9,6.3, ,6,8,5,7,7,6,9,6.55, ,6,8,5,7,5,9,6,6.32, ,
7,5,6,6,7,5,8,6.13, ,7,9,6,8,8,8,8,7.55, ,6,9,6,8,5,8,6,6.68, ,
7,9,8,7,7,8,8,7.7, ,7,9,7,10,8,8,9,8.0, ,7,9,6,7,6,8,6,6.86, ,
8,8,9,8,8,8,9,8.17, ,7,9,8,9,7,9,9,8.09, ,8,9,8,9,7,9,8,8.18, ,
8,9,10,9,9,10,9,9.13, ,9,9,7,8,8,9,9,8.36, ,9,9,8,9,8,9,9,8.64, ,
7,8,7,8,8,6,9,7.52, ,8,9,6,8,6,7,9,7.27, ,7,9,8,9,7,9,7,7.91, ,
8,5,5,6,5,5,8,5.83, ,6,8,6,8,6,6,9,6.64, ,7,8,6,7,6,9,7,6.95, ,
10,8,10,9,8,9,10,8.96, ,10,10,8,9,8,9,9,8.91, ,9,9,8,8,8,10,8,8.45, ,
8,10,10,9,8,7,9,8.61, ,8,9,9,10,8,9,8,8.64, ,10,9,10,10,9,10,8,9.41, ,
7,6,9,7,5,6,8,6.57, ,7,9,7,8,7,7,9,7.45, ,5,8,7,7,8,9,9,7.5, ,7,9,8,7,6,8,7,7.38, ,8,8,7,7,9,9,8,8,7.86, ,
7,9,10,7,8,8,10,8.22, ,7,8,7,7,9,6,8,7.36, ,8,9,8,8,7,10,8,8.14, ,8,9,9,8,7,9,5,7.76, ,6,5,5,6,9,10,8,8,6.71, ,
7,6,6,6,7,6,9,6.57, ,7,9,7,8,7,5,8,7.0, ,7,8,8,9,6,8,9,7.77, ,8,10,8,7,8,8,6,8.0, ,6,8,9,9,9,10,8,8,8.43, ,
7,7,9,7,5,5,9,6.65, ,6,9,8,8,8,7,8,7.55, ,6,8,7,6,6,10,8,7.09, ,8,8,9,7,8,10,7,8.05, ,9,7,8,8,9,9,9,9,8.29, ,
8,9,9,9,8,10,10,8.96, ,7,9,9,8,8,7,9,8.0, ,7,9,7,7,7,9,9,7.73, ,9,9,8,8,8,9,10,8.76, ,9,9,7,7,9,8,8,9,8.14, ,
7,6,7,6,7,7,9,6.83, ,7,8,8,7,7,8,9,7.64, ,8,9,9,8,8,9,8,8.41, ,8,9,8,9,7,9,6,7.9, ,8,10,8,8,9,9,8,6,8.38, ,
6,6,8,5,5,5,8,5.83, ,5,9,5,7,7,5,8,6.18, ,6,8,7,9,5,8,6,6.86, ,7,7,9,7,6,9,6,7.05, ,8,6,5,6,9,9,8,6,6.81, ,
9,10,6,7,8,10,10,8.65, ,8,9,8,9,7,9,9,8.27, ,7,8,6,10,8,9,8,7.86, ,8,9,10,10,9,8,7,8.62, ,9,6,7,7,10,10,9,8,7.86, ,
7,5,9,5,5,7,7,6.13, ,6,9,6,7,6,7,8,6.73, ,6,8,7,8,6,7,8,7.09, ,10,9,8,8,8,9,7,8.52, ,9,10,9,9,10,10,9,8,9.29, ,
6,8,9,9,6,7,9,7.57, ,6,8,6,8,8,7,8,7.09, ,6,8,7,8,5,9,8,7.09, ,6,7,10,6,6,9,6,6.86, ,9,6,7,8,9,10,8,6,7.67, ,
9,9,10,8,8,8,9,8.57, ,8,8,7,8,8,7,9,7.73, ,7,9,8,7,6,10,7,7.55, ,8,10,6,8,8,8,8,8.19, ,9,6,7,6,9,9,8,8,7.38, ,
8,7,8,9,5,6,8,7.13, ,7,8,5,5,8,5,7,6.36, ,5,8,6,7,5,9,6,6.36, ,8,8,8,7,6,8,6,7.24, ,9,6,7,8,9,9,9,8,7.86, ,
9,8,8,7,9,7,9,8.04, ,7,9,8,7,7,6,9,7.36, ,7,9,6,9,6,8,7,7.27, ,8,9,8,8,8,9,8,8.29, ,8,5,8,7,9,8,9,7,7.33, ,
