7,8,8,6,8,7,8,7.35,-1,8,9,7,8,7,9,9,8,-1,7,8,8,8,8,8,10,8.1,-1,8,8,9,7,8,8.06,-1,6,7,7,8,6,9,7,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,9,8,9,9,9.22,-1,8,9,9,9,9,9,9,8.82,-1,9,9,9,9,8,10,10,9.15,-1,8,9,10,7,7,8.25,-1,8,7,8,9,7,9,7.89,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,10,10,8,8,9,9.09,-1,8,9,9,9,10,8,9,8.82,-1,7,8,7,9,8,9,10,8.25,-1,9,9,8,7,10,8.56,-1,9,9,8,9,8,8,8.58,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,10,10,9,9,9,9.43,-1,9,9,9,8,10,10,9,9.27,-1,9,10,9,10,10,8,10,9.3,-1,9,9,9,10,10,9.38,-1,9,8,8,9,8,8,8.37,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,9,9,10,10,9,9.22,-1,9,10,9,8,8,9,9,8.82,-1,10,9,10,10,10,9,10,9.7,-1,10,9,10,9,10,9.69,-1,8,9,9,8,8,9,8.47,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,9,9,10,10,9,9.52,-1,8,10,9,10,7,10,9,8.82,-1,9,9,9,10,9,10,9,9.35,-1,10,10,10,10,10,10,-1,9,7,8,7,7,8,7.68,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,8,8,5,7,9,7.83,-1,8,8,6,8,8,8,9,7.73,-1,8,7,8,7,7,8,9,7.7,-1,7,9,7,8,5,7.06,-1,7,8,8,9,8,9,8.05,-1,8,8,8,9,8,10,9,6,8.04,-1,7,6,5,9,6.38,-1,,,,,,,,,,,,,,,,,
8,9,10,8,7,7,9,8.09,-1,9,9,8,9,9,10,10,9.09,-1,7,7,8,7,7,8,8,7.5,-1,9,9,7,10,8,8.5,-1,7,8,8,9,9,9,8.21,-1,9,10,8,9,9,10,10,6,8.71,-1,8,8,5,8,7.08,-1,,,,,,,,,,,,,,,,,
7,10,10,10,7,9,9,8.83,-1,8,9,7,9,8,9,9,8.27,-1,9,7,9,9,6,7,8,7.85,-1,7,8,6,7,6,6.69,-1,7,7,7,8,8,9,7.53,-1,7,8,7,8,7,10,8,6,7.46,-1,8,7,6,8,7.08,-1,,,,,,,,,,,,,,,,,
8,6,8,8,5,6,9,6.87,-1,6,9,7,9,8,7,9,7.55,-1,8,6,7,6,6,7,7,6.7,-1,6,8,5,6,5,5.81,-1,5,7,6,7,6,8,6.37,-1,8,8,7,9,6,10,8,6,7.67,-1,7,6,5,8,6.23,-1,,,,,,,,,,,,,,,,,
10,9,10,10,8,8,9,9.04,-1,9,10,10,9,9,10,10,9.55,-1,9,9,10,9,9,8,9,9,-1,9,9,8,8,8,8.38,-1,9,9,9,8,9,9,8.84,-1,9,9,10,8,7,10,9,7,8.58,-1,7,8,7,9,7.62,-1,,,,,,,,,,,,,,,,,
8,9,9,7,7,8,9,8,-1,9,9,9,9,8,9,10,8.91,-1,7,6,9,9,6,8,8,7.75,-1,9,8,7,8,6,7.62,-1,8,8,6,9,8,9,7.95,-1,7,9,8,9,8,8,9,6,7.88,-1,8,7,7,8,7.38,-1,,,,,,,,,,,,,,,,,
5,8,8,8,7,8,9,7.52,-1,8,10,6,8,9,10,8,8.36,-1,8,7,8,7,6,7,7,7.15,-1,7,9,6,6,7,6.81,-1,6,7,6,8,8,9,7.16,-1,7,5,8,8,5,10,8,5,6.75,-1,8,6,6,8,6.77,-1,,,,,,,,,,,,,,,,,
9,9,9,7,6,7,9,7.78,-1,7,8,6,8,7,6,8,6.91,-1,7,7,8,8,7,9,9,7.95,-1,7,9,7,6,6,6.88,-1,6,8,9,8,9,10,8.11,-1,8,9,8,9,9,9,9,6,8.21,-1,8,6,5,8,6.46,-1,,,,,,,,,,,,,,,,,
9,7,8,9,5,9,10,7.96,-1,9,9,7,9,8,9,9,8.45,-1,8,8,8,6,6,6,8,7,-1,8,10,5,7,7,7.12,-1,5,9,8,7,6,9,7.21,-1,6,7,9,8,7,10,8,5,7.21,-1,5,5,5,8,5.46,-1,,,,,,,,,,,,,,,,,
8,8,9,7,5,6,9,7.13,-1,7,8,6,9,9,7,9,7.64,-1,8,7,9,6,6,8,7,7.4,-1,6,9,5,6,7,6.31,-1,7,7,7,8,7,8,7.26,-1,6,7,7,8,6,10,9,5,6.96,-1,7,5,5,8,5.92,-1,,,,,,,,,,,,,,,,,
7,5,6,5,5,6,7,5.7,-1,5,7,5,7,7,6,8,6.18,-1,8,6,7,5,5,7,8,6.5,-1,5,7,5,5,5,5.25,-1,5,6,6,7,6,9,6.26,-1,5,7,8,8,7,8,6,6,6.75,-1,8,7,7,8,7.38,-1,,,,,,,,,,,,,,,,,
7,5,6,6,5,6,8,5.96,-1,5,8,5,8,7,6,9,6.45,-1,5,5,5,5,5,5,7,5.2,-1,6,8,5,5,5,5.62,-1,5,8,6,7,6,9,6.68,-1,5,6,7,8,6,10,7,5,6.46,-1,6,5,5,8,5.69,-1,,,,,,,,,,,,,,,,,
7,7,9,8,5,7,10,7.26,-1,7,9,7,9,10,8,9,8.27,-1,8,7,10,7,6,8,8,7.85,-1,8,10,6,8,7,7.56,-1,7,8,9,8,9,9,8.21,-1,8,8,9,9,9,10,9,6,8.25,-1,9,7,7,8,7.62,-1,,,,,,,,,,,,,,,,,
9,6,8,8,7,7,8,7.43,-1,7,8,8,8,8,9,8,8,-1,7,7,8,7,6,7,8,7.15,-1,8,9,6,7,6,7.06,-1,7,8,8,8,8,8,7.79,-1,8,9,8,9,7,9,9,6,8.04,-1,8,6,7,8,7.08,-1,,,,,,,,,,,,,,,,,
7,7,9,9,9,9,9,8.39,-1,9,9,9,9,8,9,9,8.82,-1,8,6,9,8,7,10,8,8.25,-1,9,9,7,9,8,8.31,-1,6,7,6,8,8,9,7.16,-1,7,6,6,9,9,9,9,5,7.12,-1,8,6,5,8,6.46,-1,,,,,,,,,,,,,,,,,
7,10,10,9,6,9,9,8.48,-1,6,9,6,8,7,8,8,7.18,-1,6,6,7,8,6,8,8,7.1,-1,7,9,5,5,6,6.19,-1,7,7,8,7,9,9,7.68,-1,7,10,8,7,8,10,8,6,7.88,-1,9,9,7,10,8.54,-1,,,,,,,,,,,,,,,,,
7,7,8,8,5,8,9,7.26,-1,7,9,6,7,6,9,8,7.27,-1,8,7,8,8,6,7,8,7.4,-1,9,8,6,6,8,7.38,-1,7,9,7,7,6,10,7.58,-1,8,7,8,9,8,10,8,6,7.79,-1,8,5,7,8,6.77,-1,,,,,,,,,,,,,,,,,
7,8,8,6,7,6,8,7,-1,7,9,7,9,8,8,8,7.82,-1,8,8,9,7,6,7,8,7.55,-1,6,7,6,7,6,6.31,-1,5,8,8,8,9,9,7.63,-1,6,7,8,9,7,10,9,5,7.29,-1,8,6,6,8,6.77,-1,,,,,,,,,,,,,,,,,
8,9,9,9,6,9,9,8.35,-1,7,8,6,8,8,8,9,7.55,-1,8,8,8,9,10,8,8,8.45,-1,8,10,6,7,7,7.38,-1,6,7,7,8,7,8,7.05,-1,6,7,8,8,7,9,8,6,7.17,-1,7,6,5,8,6.23,-1,,,,,,,,,,,,,,,,,
8,8,10,8,6,7,9,7.74,-1,7,9,7,9,7,8,9,7.73,-1,7,6,7,7,6,7,9,6.95,-1,8,8,6,7,6,6.94,-1,5,7,6,8,6,10,6.74,-1,6,7,9,9,7,7,8,5,7.08,-1,8,6,5,8,6.46,-1,,,,,,,,,,,,,,,,,
9,5,7,5,6,5,7,6.04,-1,5,9,5,8,7,8,8,6.82,-1,6,6,6,5,5,8,6,6.1,-1,5,10,5,5,5,5.62,-1,5,5,7,7,6,8,6.11,-1,6,6,7,8,7,9,7,5,6.62,-1,5,5,5,7,5.31,-1,,,,,,,,,,,,,,,,,
7,5,7,9,7,9,9,7.52,-1,8,9,8,9,7,9,9,8.27,-1,8,8,9,9,8,8,8,8.35,-1,9,9,7,8,8,8.12,-1,6,8,9,8,9,8,7.89,-1,8,8,7,10,7,8,9,6,7.79,-1,8,9,7,8,8,-1,,,,,,,,,,,,,,,,,
6,5,7,6,7,6,10,6.43,-1,7,9,5,9,7,5,8,6.73,-1,7,7,6,5,6,7,7,6.35,-1,8,8,5,6,5,6.31,-1,5,6,7,7,7,9,6.58,-1,5,6,8,7,6,10,8,5,6.54,-1,5,5,5,7,5.31,-1,,,,,,,,,,,,,,,,,
8,6,7,8,6,6,9,6.96,-1,6,8,5,8,6,8,8,6.73,-1,8,7,8,8,6,8,7,7.5,-1,7,8,5,9,7,7,-1,5,8,6,7,8,8,6.89,-1,6,7,6,7,8,9,8,6,6.88,-1,7,5,5,7,5.77,-1,,,,,,,,,,,,,,,,,
8,9,10,8,7,7,9,8.09,-1,7,9,6,9,7,9,8,7.64,-1,8,6,8,7,6,9,9,7.65,-1,7,8,7,6,7,6.94,-1,6,8,6,8,8,8,7.26,-1,5,9,7,8,8,8,9,5,7.12,-1,7,5,6,8,6.23,-1,,,,,,,,,,,,,,,,,
