5,6,7,6,5,6,7,5.87,-1,5,8,6,8,7,6,9,6.64,-1,6,6,7,9,8,7,7.05,-1,6,6,8,7,7,7,9,5,6.82,-1,7,8,6,6,9,8,7,-1,,,,,,,,,,,,,,,,,,,,
8,7,8,6,5,6,7,6.52,-1,7,9,7,9,7,7,8,7.45,-1,6,8,6,9,7,5,6.47,-1,7,6,9,6,7,8,9,6,7,-1,7,8,6,7,8,7,7,-1,,,,,,,,,,,,,,,,,,,,
9,6,7,6,7,7,8,7,-1,7,9,7,7,6,8,9,7.36,-1,7,7,6,9,7,7,7,-1,8,6,8,7,7,9,8,6,7.18,-1,7,8,6,7,9,8,7.22,-1,,,,,,,,,,,,,,,,,,,,
9,10,10,9,7,8,10,8.83,-1,9,9,9,9,9,9,9,9,-1,7,9,8,10,8,6,7.68,-1,7,7,9,7,8,9,8,9,7.82,-1,9,9,8,9,9,8,8.67,-1,,,,,,,,,,,,,,,,,,,,
7,7,8,5,6,7,9,6.74,-1,8,9,7,8,8,8,9,8,-1,7,8,8,9,10,6,7.79,-1,7,7,9,7,7,8,9,7,7.45,-1,6,8,6,7,8,8,6.89,-1,,,,,,,,,,,,,,,,,,,,
10,10,9,9,8,10,9,9.3,-1,9,10,8,9,9,8,9,8.73,-1,9,8,8,9,10,8,8.63,-1,9,8,9,10,9,10,10,8,9.09,-1,8,9,8,8,10,8,8.33,-1,,,,,,,,,,,,,,,,,,,,
7,6,6,5,5,5,9,5.87,-1,6,9,5,7,6,6,8,6.36,-1,6,7,6,8,8,5,6.42,-1,6,5,9,6,6,7,8,6,6.36,-1,5,8,6,6,8,7,6.33,-1,,,,,,,,,,,,,,,,,,,,
5,6,7,6,5,6,8,5.96,-1,6,9,5,8,7,5,8,6.45,-1,6,8,5,8,7,6,6.37,-1,6,6,8,6,6,8,9,5,6.55,-1,5,9,6,6,7,6,6.22,-1,,,,,,,,,,,,,,,,,,,,
8,8,9,8,8,7,10,8.09,-1,9,9,6,9,7,6,9,7.55,-1,5,8,7,8,10,6,7.05,-1,6,6,9,7,7,8,9,6,7.09,-1,6,8,7,7,9,8,7.22,-1,,,,,,,,,,,,,,,,,,,,
9,8,9,8,6,7,9,7.78,-1,8,9,6,7,8,5,9,7.18,-1,5,8,5,8,7,6,6.16,-1,7,7,9,6,7,8,8,7,7.18,-1,6,7,6,7,9,8,6.89,-1,,,,,,,,,,,,,,,,,,,,
9,8,8,8,8,7,9,8.04,-1,7,9,7,9,8,8,9,7.91,-1,6,8,7,8,7,5,6.58,-1,6,6,8,6,7,8,7,6,6.64,-1,5,9,6,7,8,6,6.56,-1,,,,,,,,,,,,,,,,,,,,
9,10,10,9,10,9,9,9.43,-1,8,9,9,9,7,9,9,8.45,-1,9,9,10,9,10,10,9.58,-1,9,9,9,10,10,9,9,9,9.36,-1,10,10,10,10,10,10,10,-1,,,,,,,,,,,,,,,,,,,,
9,9,9,8,8,9,9,8.65,-1,9,9,9,9,8,9,9,8.82,-1,7,9,8,9,9,6,7.74,-1,8,7,10,7,8,8,8,7,7.73,-1,6,8,6,8,9,6,7,-1,,,,,,,,,,,,,,,,,,,,
8,8,8,5,6,5,8,6.61,-1,9,9,7,7,8,8,9,8.09,-1,5,8,7,8,8,5,6.53,-1,6,6,9,5,7,7,6,6,6.36,-1,7,8,5,7,8,6,6.67,-1,,,,,,,,,,,,,,,,,,,,
8,7,8,5,6,6,9,6.7,-1,7,8,7,8,7,7,9,7.36,-1,5,8,6,8,7,5,6.16,-1,7,6,9,6,6,7,7,7,6.64,-1,5,7,5,7,8,6,6.11,-1,,,,,,,,,,,,,,,,,,,,
9,6,8,5,7,6,8,6.74,-1,7,9,7,8,7,7,9,7.45,-1,7,8,7,8,9,6,7.32,-1,6,8,9,7,7,9,8,7,7.55,-1,8,9,7,8,10,9,8.22,-1,,,,,,,,,,,,,,,,,,,,
8,6,8,5,8,5,7,6.52,-1,5,9,6,8,8,5,8,6.64,-1,6,7,6,8,7,5,6.26,-1,6,6,9,6,6,8,8,6,6.64,-1,6,8,6,6,6,7,6.33,-1,,,,,,,,,,,,,,,,,,,,
7,6,7,6,5,5,9,6.13,-1,8,9,6,8,6,8,9,7.45,-1,6,8,6,8,9,5,6.68,-1,6,5,8,6,6,8,8,6,6.36,-1,7,9,7,7,9,8,7.56,-1,,,,,,,,,,,,,,,,,,,,
8,7,8,7,8,8,8,7.65,-1,8,9,9,8,8,9,9,8.55,-1,7,8,7,8,7,5,6.79,-1,7,6,8,6,7,7,8,6,6.73,-1,5,8,7,6,7,6,6.33,-1,,,,,,,,,,,,,,,,,,,,
9,10,10,10,10,10,9,9.78,-1,9,10,9,9,9,9,9,9.09,-1,6,8,8,8,10,8,7.89,-1,8,8,9,7,9,9,8,8,8.18,-1,7,8,8,8,9,8,7.89,-1,,,,,,,,,,,,,,,,,,,,
6,6,8,8,6,7,7,6.78,-1,8,9,7,9,9,7,9,8.09,-1,7,8,7,8,9,7,7.53,-1,7,7,9,7,8,8,8,7,7.55,-1,7,10,6,7,9,8,7.44,-1,,,,,,,,,,,,,,,,,,,,
7,8,10,8,7,8,10,8.04,-1,8,9,7,8,8,7,9,7.82,-1,5,8,7,7,8,5,6.42,-1,7,6,9,5,6,7,7,6,6.36,-1,6,7,6,7,9,6,6.67,-1,,,,,,,,,,,,,,,,,,,,
8,7,8,8,7,7,10,7.65,-1,6,9,8,8,8,6,9,7.45,-1,7,8,8,8,9,6,7.53,-1,7,7,10,7,7,8,9,7,7.55,-1,5,7,6,7,8,8,6.56,-1,,,,,,,,,,,,,,,,,,,,
10,9,9,10,9,8,10,9.22,-1,10,9,10,9,6,10,9,9,-1,10,10,10,9,10,7,9.26,-1,8,9,10,10,10,8,10,9,9.36,-1,9,9,8,8,9,9,8.56,-1,,,,,,,,,,,,,,,,,,,,
10,10,10,9,9,10,10,9.65,-1,9,10,9,8,10,9,9,9.18,-1,8,9,8,8,9,9,8.47,-1,9,10,9,9,9,8,9,8,9,-1,8,9,8,9,10,9,8.67,-1,,,,,,,,,,,,,,,,,,,,
8,9,10,10,8,9,9,8.96,-1,10,9,10,9,8,10,9,9.36,-1,10,9,10,9,10,10,9.79,-1,10,10,10,9,10,8,9,9,9.45,-1,9,9,9,9,9,9,9,-1,,,,,,,,,,,,,,,,,,,,
9,10,10,9,10,9,9,9.43,-1,9,9,10,9,9,9,9,9.18,-1,9,9,9,9,10,10,9.37,-1,8,10,9,10,10,9,9,10,9.55,-1,9,8,8,8,9,7,8.22,-1,,,,,,,,,,,,,,,,,,,,
9,9,9,9,9,10,10,9.26,-1,9,10,10,9,9,9,10,9.36,-1,9,9,9,9,10,9,9.16,-1,10,10,10,9,10,9,10,9,9.64,-1,9,8,9,8,7,8,8.33,-1,,,,,,,,,,,,,,,,,,,,
8,8,10,9,10,9,9,8.96,-1,9,10,10,8,9,9,9,9.18,-1,8,9,9,10,10,9,9.05,-1,8,8,9,8,9,9,9,8,8.45,-1,8,9,8,8,9,9,8.33,-1,,,,,,,,,,,,,,,,,,,,
10,10,9,9,10,8,10,9.39,-1,8,9,9,9,10,9,9,9,-1,8,9,8,9,10,9,8.74,-1,9,9,10,8,10,9,9,9,9.09,-1,9,10,8,9,9,10,9,-1,,,,,,,,,,,,,,,,,,,,
10,9,8,9,9,10,9,9.22,-1,8,10,9,9,8,9,9,8.73,-1,8,9,8,9,10,9,8.74,-1,9,8,9,8,9,9,10,9,8.73,-1,9,10,8,7,10,9,8.56,-1,,,,,,,,,,,,,,,,,,,,
10,9,8,10,9,9,9,9.22,-1,9,10,9,8,7,10,9,8.82,-1,8,9,8,8,10,9,8.63,-1,7,9,9,7,8,9,8,8,8.09,-1,8,9,8,8,9,9,8.33,-1,8,8,8,9,10,9,8.5,-1,6,7,9,7,7,-1,,,,,,
6,9,9,10,8,9,8,8.52,-1,8,9,8,9,7,9,8,8.18,-1,6,9,6,9,9,8,7.53,-1,9,7,8,8,8,8,9,7,7.91,-1,8,10,9,8,9,9,8.67,-1,8,9,7,9,10,10,8.61,-1,6,9,10,7,7.83,-1,,,,,,
10,10,10,10,9,10,9,9.74,-1,9,10,9,9,9,10,10,9.36,-1,9,9,9,10,9,9,9.11,-1,8,10,9,9,10,10,10,10,9.55,-1,10,10,10,8,9,10,9.44,-1,10,8,8,8,10,10,9,-1,8,8,9,9,8.33,-1,,,,,,
8,9,8,10,7,7,9,8.26,-1,8,9,9,9,7,9,9,8.45,-1,7,9,7,8,9,7,7.63,-1,8,8,9,7,8,7,9,9,8,-1,7,10,9,8,9,9,8.44,-1,8,7,7,9,9,8,7.83,-1,8,9,9,9,8.67,-1,,,,,,
9,10,10,10,8,10,10,9.52,-1,9,10,9,10,9,9,9,9.18,-1,9,10,8,10,8,9,8.84,-1,9,10,10,8,9,10,9,10,9.27,-1,10,10,10,7,9,9,9.11,-1,10,9,10,9,10,10,9.72,-1,7,10,10,9,8.83,-1,,,,,,
8,7,9,8,5,7,9,7.3,-1,7,9,8,9,7,7,9,7.73,-1,7,8,5,8,7,5,6.37,-1,7,6,9,6,5,8,8,6,6.55,-1,6,8,6,5,9,9,6.67,-1,6,5,5,9,9,5,6.11,-1,5,6,9,7,6.33,-1,,,,,,
9,8,9,10,8,9,10,8.91,-1,8,9,9,9,7,9,8,8.36,-1,10,9,9,9,10,8,9.16,-1,7,10,10,9,10,8,9,7,9,-1,10,10,10,9,10,9,9.67,-1,9,8,9,9,9,10,9,-1,7,9,9,9,8.33,-1,,,,,,
9,6,8,8,6,7,8,7.26,-1,7,8,8,8,8,8,8,7.82,-1,5,7,5,8,7,6,6.05,-1,7,8,10,6,8,7,8,7,7.55,-1,6,9,6,6,9,8,6.89,-1,8,7,6,8,10,8,7.61,-1,7,8,10,7,7.83,-1,,,,,,
8,7,9,7,6,8,9,7.48,-1,6,8,6,8,8,7,8,7.09,-1,6,7,5,9,6,5,6,-1,6,6,9,6,7,8,9,6,6.91,-1,8,10,6,8,9,9,8,-1,8,7,7,8,9,7,7.56,-1,5,9,9,7,7.33,-1,,,,,,
8,8,8,7,7,6,8,7.3,-1,6,8,6,8,6,8,9,7,-1,7,8,7,8,8,5,6.95,-1,6,6,9,7,8,7,9,7,7.27,-1,8,8,5,7,9,8,7.22,-1,7,8,7,7,8,8,7.44,-1,6,7,9,6,6.83,-1,,,,,,
8,5,6,8,6,7,9,6.87,-1,6,9,5,8,7,8,9,7.09,-1,6,7,6,8,8,5,6.42,-1,6,5,7,6,6,6,8,7,6.18,-1,5,7,5,5,8,7,5.78,-1,7,5,5,7,9,5,6.11,-1,6,6,9,6,6.5,-1,,,,,,
10,10,8,8,8,9,10,8.96,-1,8,8,8,8,7,9,9,8.09,-1,7,7,6,8,8,6,6.84,-1,9,8,9,8,10,8,10,10,8.91,-1,9,9,10,7,9,10,8.89,-1,9,8,9,9,10,8,8.78,-1,8,9,9,8,8.5,-1,,,,,,
7,6,8,7,8,5,8,6.83,-1,6,8,5,8,7,8,9,7,-1,5,8,5,8,6,5,5.79,-1,6,6,9,5,6,7,8,5,6.27,-1,6,10,6,6,8,9,7,-1,7,6,7,9,10,8,7.56,-1,5,6,9,6,6.17,-1,,,,,,
8,7,9,8,5,7,9,7.3,-1,5,9,6,8,8,7,9,7.09,-1,6,7,5,9,7,5,6.16,-1,7,5,8,6,5,6,8,7,6.18,-1,7,7,6,5,8,8,6.56,-1,7,6,6,8,9,5,6.61,-1,7,8,9,7,7.67,-1,,,,,,
6,6,8,5,8,6,10,6.7,-1,7,9,7,9,7,9,9,7.91,-1,6,8,7,7,7,5,6.47,-1,6,7,9,6,7,8,8,7,7.09,-1,7,7,8,7,8,7,7.33,-1,7,6,6,8,5,8,6.67,-1,5,6,9,5,6,-1,,,,,,
